tracking_id,E14J B1,,,,,
Thrb,0.0195954,,,,,
Thrsp,0.546539,,,,,
Thsd1,1.41504,,,,,
Thsd4,0.127934,,,,,
Thsd7a,0.0315346,,,,,
Thsd7b,0.0125104,,,,,
Thtpa,4.25494,,,,,
Thumpd1,37.4549,,,,,
Thumpd2,6.26315,,,,,
Thumpd3,37.2581,,,,,
Thy1,4.2834,,,,,
Thyn1,59.1862,,,,,
Tia1,7.66242,,,,,
Tial1,22.4705,,,,,
Tiam1,7.12167,,,,,
Tiam2,0.599,,,,,
Ticam1,1.1969,,,,,
Ticam2,1.39812,,,,,
Ticrr,10.9684,,,,,
Tie1,0.0927009,,,,,
Tifa,0.0196004,,,,,
Tifab,0.0234416,,,,,
Tigd2,3.97155,,,,,
Tigd3,1.37794,,,,,
Tigd4,0,,,,,
Tigd5,0.54335,,,,,
Tigit,0.0500677,,,,,
Timd2,0.375603,,,,,
Timd4,0,,,,,
Timeless,31.1113,,,,,
Timm10,65.1879,,,,,
Timm10b,16.8646,,,,,
Timm13,83.1923,,,,,
Timm17a,79.5991,,,,,
Timm17b,20.3152,,,,,
Timm21,13.5409,,,,,
Timm22,9.47804,,,,,
Timm23,81.0036,,,,,
Timm44,40.186,,,,,
Timm50,75.1669,,,,,
Timm8a1,88.481,,,,,
Timm8a2,1.49704,,,,,
Timm8b,135.322,,,,,
Timm9,26.9343,,,,,
Timmdc1,8.65825,,,,,
Timp1,11.8478,,,,,
Timp2,1.32905,,,,,
Timp3,1.50471,,,,,
Timp4,0.312964,,,,,
Tinag,0,,,,,
Tinagl1,3.37809,,,,,
Tinf2,30.5229,,,,,
Tiparp,11.0484,,,,,
Tipin,147.222,,,,,
Tiprl,9.27464,,,,,
Tirap,1.13573,,,,,
Tjap1,19.217,,,,,
Tjp1,20.8238,,,,,
Tjp2,55.3573,,,,,
Tjp3,3.60295,,,,,
Tk1,31.5862,,,,,
Tk2,3.99982,,,,,
Tkt,115.967,,,,,
Tktl1,0.217203,,,,,
Tktl2,0.226813,,,,,
Tlcd1,14.7,,,,,
Tlcd2,0.648989,,,,,
Tle1,8.48748,,,,,
Tle2,0.0542869,,,,,
Tle3,16.2452,,,,,
Tle4,40.729,,,,,
Tle6,1.8622,,,,,
Tlk1,24.7463,,,,,
Tlk2,13.8798,,,,,
Tll1,0.0961329,,,,,
Tll2,0,,,,,
Tln1,11.9819,,,,,
Tln2,3.65897,,,,,
Tlr1,0,,,,,
Tlr11,0.0126079,,,,,
Tlr12,0,,,,,
Tlr13,0.00993478,,,,,
Tlr2,2.21407,,,,,
Tlr3,0.0458995,,,,,
Tlr4,0.0207871,,,,,
Tlr5,0.0252832,,,,,
Tlr6,0.0158069,,,,,
Tlr7,0,,,,,
Tlr8,0,,,,,
Tlr9,0,,,,,
Tlx1,0.0207513,,,,,
Tlx2,0.030837,,,,,
Tlx3,0.34266,,,,,
Tm2d1,5.46616,,,,,
Tm2d2,11.0984,,,,,
Tm2d3,13.6122,,,,,
Tm4sf1,0,,,,,
Tm4sf19,0,,,,,
Tm4sf20,0,,,,,
Tm4sf4,0.158849,,,,,
Tm4sf5,1.77425,,,,,
Tm6sf1,0,,,,,
Tm6sf2,0.0624894,,,,,
Tm7sf2,3.45048,,,,,
Tm7sf3,20.1968,,,,,
Tm9sf1,11.9098,,,,,
Tm9sf2,35.9561,,,,,
Tm9sf3,16.9635,,,,,
Tm9sf4,12.6962,,,,,
Tma16,41.6477,,,,,
Tma7,88.9865,,,,,
Tmbim1,2.96934,,,,,
Tmbim4,25.8914,,,,,
Tmbim6,72.1338,,,,,
Tmc1,0.0195663,,,,,
Tmc2,0.0251403,,,,,
Tmc3,0.0184089,,,,,
Tmc4,0,,,,,
Tmc5,0.0695817,,,,,
Tmc6,8.1802,,,,,
Tmc7,0.43239,,,,,
Tmc8,2.6988,,,,,
Tmcc1,1.81824,,,,,
Tmcc2,1.19267,,,,,
Tmcc3,0.931098,,,,,
Tmco1,11.3808,,,,,
Tmco2,0,,,,,
Tmco3,2.36093,,,,,
Tmco4,1.31137,,,,,
Tmco5,0,,,,,
Tmco5b,0,,,,,
Tmco6,8.28156,,,,,
Tmed1,25.3185,,,,,
Tmed10,17.7946,,,,,
Tmed11,0,,,,,
Tmed2,76.9655,,,,,
Tmed3,3.48921,,,,,
Tmed4,16.8625,,,,,
Tmed5,7.81204,,,,,
Tmed6,0.115417,,,,,
Tmed7,27.3794,,,,,
Tmed8,4.66492,,,,,
Tmed9,97.8767,,,,,
Tmeff1,37.9453,,,,,
Tmeff2,0.0966112,,,,,
Tmem100,0.26728,,,,,
Tmem101,13.1275,,,,,
Tmem102,2.33518,,,,,
Tmem104,1.82206,,,,,
Tmem106a,1.08389,,,,,
Tmem106b,2.56848,,,,,
Tmem106c,4.1012,,,,,
Tmem107,12.7403,,,,,
Tmem108,0.282176,,,,,
Tmem109,13.9723,,,,,
Tmem11,60.3598,,,,,
Tmem110,3.75973,,,,,
Tmem115,8.60263,,,,,
Tmem116,0.575683,,,,,
Tmem117,0.0881706,,,,,
Tmem119,0.3235,,,,,
Tmem120a,12.0835,,,,,
Tmem120b,3.7076,,,,,
Tmem121,7.27897,,,,,
Tmem123,10.1913,,,,,
Tmem125,2.58304,,,,,
Tmem126a,59.3363,,,,,
Tmem126b,20.8068,,,,,
Tmem127,3.94533,,,,,
Tmem128,12.2849,,,,,
Tmem129,2.2656,,,,,
Tmem130,0.508929,,,,,
Tmem131,30.2781,,,,,
Tmem132a,7.8596,,,,,
Tmem132b,0.00975067,,,,,
Tmem132c,0.0385447,,,,,
Tmem132d,0.130066,,,,,
Tmem132e,0,,,,,
Tmem134,13.5503,,,,,
Tmem135,7.60571,,,,,
Tmem136,0.585777,,,,,
Tmem138,11.1271,,,,,
Tmem139,0.644153,,,,,
Tmem140,0,,,,,
Tmem141,3.73914,,,,,
Tmem143,5.36001,,,,,
Tmem144,2.50371,,,,,
Tmem145,0.542722,,,,,
Tmem147,39.6892,,,,,
Tmem14a,1.75635,,,,,
Tmem14c,48.1911,,,,,
Tmem150a,6.99801,,,,,
Tmem150b,0,,,,,
Tmem150c,0.157819,,,,,
Tmem151a,0.475556,,,,,
Tmem151b,0.64337,,,,,
Tmem154,0.168908,,,,,
Tmem158,1.38835,,,,,
Tmem159,2.54555,,,,,
Tmem160,50.3141,,,,,
Tmem161a,6.37418,,,,,
Tmem161b,7.15398,,,,,
Tmem163,0.0655003,,,,,
Tmem164,2.9659,,,,,
Tmem165,32.6456,,,,,
Tmem167,6.61317,,,,,
Tmem167b,8.7978,,,,,
Tmem168,5.2449,,,,,
Tmem169,0.0870208,,,,,
Tmem17,2.57027,,,,,
Tmem170,9.80627,,,,,
Tmem170b,0.885308,,,,,
Tmem171,0,,,,,
Tmem173,0,,,,,
Tmem174,0,,,,,
Tmem175,2.02875,,,,,
Tmem176a,0.141052,,,,,
Tmem176b,0.26374,,,,,
Tmem177,3.5923,,,,,
Tmem178,0.0508167,,,,,
Tmem178b,0.0131106,,,,,
Tmem179,0.139713,,,,,
Tmem179b,10.1335,,,,,
Tmem18,4.52354,,,,,
Tmem180,6.58748,,,,,
Tmem181a,4.93619,,,,,
Tmem181b-ps,1.49102,,,,,
Tmem181c-ps,0.749178,,,,,
Tmem182,0,,,,,
Tmem183a,32.1651,,,,,
Tmem184a,1.12231,,,,,
Tmem184b,9.31789,,,,,
Tmem184c,12.7767,,,,,
Tmem185b,5.03276,,,,,
Tmem186,8.39765,,,,,
Tmem189,14.7354,,,,,
Tmem19,10.3403,,,,,
Tmem190,0.400931,,,,,
Tmem191c,2.44164,,,,,
Tmem192,13.1925,,,,,
Tmem194,5.3067,,,,,
Tmem194b,2.93523,,,,,
Tmem196,0,,,,,
Tmem198,0.172121,,,,,
Tmem198b,2.77307,,,,,
Tmem199,26.797,,,,,
Tmem2,20.5554,,,,,
Tmem200a,0.0871018,,,,,
Tmem200b,0.260281,,,,,
Tmem200c,0.0251654,,,,,
Tmem201,11.5738,,,,,
Tmem202,0,,,,,
Tmem203,4.9258,,,,,
Tmem204,0.0721986,,,,,
Tmem205,7.57059,,,,,
Tmem206,1.5716,,,,,
Tmem207,0,,,,,
Tmem208,38.7966,,,,,
Tmem209,19.4796,,,,,
Tmem210,0,,,,,
Tmem211,0.0467056,,,,,
Tmem212,0,,,,,
Tmem213,0.586696,,,,,
Tmem214,16.6402,,,,,
Tmem215,0.0251236,,,,,
Tmem216,7.19451,,,,,
Tmem217,0,,,,,
Tmem218,4.8882,,,,,
Tmem219,5.03859,,,,,
Tmem220,0.966229,,,,,
Tmem221,0.113619,,,,,
Tmem222,14.0365,,,,,
Tmem223,24.2173,,,,,
Tmem225,0,,,,,
Tmem229a,0.253296,,,,,
Tmem229b,0.415616,,,,,
Tmem230,20.637,,,,,
Tmem231,6.23827,,,,,
Tmem232,0.0158866,,,,,
Tmem233,0.0768171,,,,,
Tmem234,79.4769,,,,,
Tmem235,0,,,,,
Tmem236,0,,,,,
Tmem237,8.67229,,,,,
Tmem238,10.5381,,,,,
Tmem239,0,,,,,
Tmem240,0.0323127,,,,,
Tmem241,0.259975,,,,,
Tmem242,42.5574,,,,,
Tmem243,0,,,,,
Tmem245,2.56723,,,,,
Tmem246,0.708527,,,,,
Tmem247,0,,,,,
Tmem248,21.6206,,,,,
Tmem25,0.14095,,,,,
Tmem251,6.2944,,,,,
Tmem252,0,,,,,
Tmem253,0,,,,,
Tmem254a,0,,,,,
Tmem254a,0,,,,,
Tmem254a,0,,,,,
Tmem254b,3.16836,,,,,
Tmem254b,3.16836,,,,,
Tmem254b,3.16836,,,,,
Tmem254c,1.62437,,,,,
Tmem254c,1.62437,,,,,
Tmem254c,1.62437,,,,,
Tmem255a,0.0352389,,,,,
Tmem255b,0,,,,,
Tmem256,78.756,,,,,
Tmem258,321.349,,,,,
Tmem259,33.3717,,,,,
Tmem26,0.00780602,,,,,
Tmem27,0,,,,,
Tmem28,3.4739,,,,,
Tmem29,7.74615,,,,,
Tmem30a,13.8452,,,,,
Tmem30b,2.17715,,,,,
Tmem30c,0.0322026,,,,,
Tmem33,8.69803,,,,,
Tmem35,0.397985,,,,,
Tmem37,1.82235,,,,,
Tmem38a,2.78361,,,,,
Tmem38b,5.47278,,,,,
Tmem39a,20.0492,,,,,
Tmem39b,9.27503,,,,,
Tmem40,7.59275,,,,,
Tmem41a,10.9503,,,,,
Tmem41b,9.99881,,,,,
Tmem42,1.80657,,,,,
Tmem43,9.76035,,,,,
Tmem44,0.843807,,,,,
Tmem45a,1.71589,,,,,
Tmem45b,0.0829709,,,,,
Tmem47,9.79945,,,,,
Tmem48,29.2518,,,,,
Tmem5,17.255,,,,,
Tmem50a,39.3782,,,,,
Tmem50b,4.93738,,,,,
Tmem51,5.33312,,,,,
Tmem51as1,0,,,,,
Tmem52,0.371251,,,,,
Tmem52b,0,,,,,
Tmem53,0.507395,,,,,
Tmem54,8.84024,,,,,
Tmem55a,11.3684,,,,,
Tmem55b,26.3229,,,,,
Tmem56,0.0440122,,,,,
Tmem57,20.5837,,,,,
Tmem59,37.1843,,,,,
Tmem59l,3.00567,,,,,
Tmem60,14.796,,,,,
Tmem62,0.640135,,,,,
Tmem63a,2.37021,,,,,
Tmem63b,18.1503,,,,,
Tmem63c,0.29039,,,,,
Tmem64,16.0615,,,,,
Tmem65,4.32477,,,,,
Tmem66,10.1061,,,,,
Tmem67,1.58372,,,,,
Tmem68,3.24944,,,,,
Tmem69,15.3919,,,,,
Tmem70,11.832,,,,,
Tmem71,0,,,,,
Tmem72,0,,,,,
Tmem74,0.568293,,,,,
Tmem74b,0.215683,,,,,
Tmem79,6.53545,,,,,
Tmem8,9.39765,,,,,
Tmem80,1.664,,,,,
Tmem81,2.39072,,,,,
Tmem82,0.895369,,,,,
Tmem86a,0.859817,,,,,
Tmem86b,0.671086,,,,,
Tmem87a,21.1582,,,,,
Tmem87b,3.61503,,,,,
Tmem88,6.43389,,,,,
Tmem88b,0.0695274,,,,,
Tmem89,0,,,,,
Tmem8b,0.414063,,,,,
Tmem8c,0.0376538,,,,,
Tmem9,13.0641,,,,,
Tmem91,0.509273,,,,,
Tmem92,2.57921,,,,,
Tmem95,0,,,,,
Tmem97,44.0224,,,,,
Tmem98,6.7955,,,,,
Tmem9b,2.94372,,,,,
Tmf1,5.61757,,,,,
Tmie,0.220515,,,,,
Tmigd1,0,,,,,
Tmlhe,0.461767,,,,,
Tmod1,0,,,,,
Tmod2,0.929325,,,,,
Tmod3,16.7368,,,,,
Tmod4,0.146388,,,,,
Tmpo,81.7567,,,,,
Tmppe,4.75332,,,,,
Tmprss11a,0,,,,,
Tmprss11bnl,0,,,,,
Tmprss11c,0,,,,,
Tmprss11d,0.57598,,,,,
Tmprss11e,0.011816,,,,,
Tmprss11f,0,,,,,
Tmprss11g,0,,,,,
Tmprss12,0.629541,,,,,
Tmprss13,0.660075,,,,,
Tmprss15,0,,,,,
Tmprss2,0.204868,,,,,
Tmprss3,0.0448877,,,,,
Tmprss4,0.0183631,,,,,
Tmprss5,0.246446,,,,,
Tmprss6,0.0380138,,,,,
Tmprss7,0.0159067,,,,,
Tmprss9,0,,,,,
Tmsb10,441.11,,,,,
Tmsb15a,0,,,,,
Tmsb15b1,8.31409,,,,,
Tmsb15b2,4.10108,,,,,
Tmsb15l,5.50788,,,,,
Tmsb4x,445.414,,,,,
Tmtc1,0,,,,,
Tmtc2,0.0484422,,,,,
Tmtc3,7.6057,,,,,
Tmtc4,1.94879,,,,,
Tmub1,2.41383,,,,,
Tmub2,0,,,,,
Tmx1,20.0685,,,,,
Tmx2,22.4274,,,,,
Tmx3,13.3025,,,,,
Tmx4,2.56472,,,,,
Tnc,0,,,,,
Tnf,0,,,,,
Tnfaip1,13.3191,,,,,
Tnfaip2,0.10122,,,,,
Tnfaip3,0.367891,,,,,
Tnfaip6,0.32569,,,,,
Tnfaip8,2.06447,,,,,
Tnfaip8l1,0.297991,,,,,
Tnfaip8l2,0,,,,,
Tnfaip8l3,0.131218,,,,,
Tnfrsf10b,8.70082,,,,,
Tnfrsf11a,0.102111,,,,,
Tnfrsf11b,0,,,,,
Tnfrsf12a,15.9627,,,,,
Tnfrsf13b,0,,,,,
Tnfrsf13c,0.200398,,,,,
Tnfrsf14,0.0551821,,,,,
Tnfrsf17,0.125158,,,,,
Tnfrsf18,0.253675,,,,,
Tnfrsf19,2.20272,,,,,
Tnfrsf1a,1.45644,,,,,
Tnfrsf1b,1.22157,,,,,
Tnfrsf21,4.88961,,,,,
Tnfrsf22,3.63096,,,,,
Tnfrsf23,0.411926,,,,,
Tnfrsf25,1.05698,,,,,
Tnfrsf26,0.013655,,,,,
Tnfrsf4,0.0798391,,,,,
Tnfrsf8,0.248913,,,,,
Tnfrsf9,0.189994,,,,,
Tnfsf10,0.0319361,,,,,
Tnfsf11,2.72333,,,,,
Tnfsf12,2.76442,,,,,
Tnfsf13,1.02926,,,,,
Tnfsf13b,0.0253743,,,,,
Tnfsf14,0,,,,,
Tnfsf15,0,,,,,
Tnfsf18,0,,,,,
Tnfsf4,0,,,,,
Tnfsf8,0,,,,,
Tnfsf9,0.406899,,,,,
Tnik,0.311584,,,,,
Tnip1,15.2754,,,,,
Tnip2,2.53779,,,,,
Tnip3,0.0637095,,,,,
Tnk1,3.86248,,,,,
Tnk2,15.4504,,,,,
Tnks,11.3056,,,,,
Tnks1bp1,5.27014,,,,,
Tnks2,64.251,,,,,
Tnmd,0,,,,,
Tnn,0.0405063,,,,,
Tnnc1,0,,,,,
Tnnc2,0.624689,,,,,
Tnni1,0.318815,,,,,
Tnni2,0,,,,,
Tnni3,0.674966,,,,,
Tnni3k,0,,,,,
Tnnt1,2.86368,,,,,
Tnnt2,0.125871,,,,,
Tnnt3,0.143915,,,,,
Tnp1,0,,,,,
Tnp2,0.552413,,,,,
Tnpo1,31.7928,,,,,
Tnpo2,52.3907,,,,,
Tnpo3,63.2741,,,,,
Tnr,0,,,,,
Tnrc18,2.49375,,,,,
Tnrc6a,10.413,,,,,
Tnrc6b,4.18935,,,,,
Tnrc6c,6.94574,,,,,
Tns1,0.503765,,,,,
Tns3,30.072,,,,,
Tns4,0.6819,,,,,
Tnxb,0.0377016,,,,,
Tob1,7.13594,,,,,
Tob2,4.704,,,,,
Toe1,24.2709,,,,,
Tollip,11.9911,,,,,
Tom1,8.86105,,,,,
Tom1l1,14.046,,,,,
Tom1l2,1.79908,,,,,
Tomm20,64.5848,,,,,
Tomm20l,0,,,,,
Tomm22,100.945,,,,,
Tomm34,27.3501,,,,,
Tomm40,140.665,,,,,
Tomm40l,9.50844,,,,,
Tomm5,189.131,,,,,
Tomm6,145.952,,,,,
Tomm7,101.494,,,,,
Tomm70a,98.5855,,,,,
Tomt,2.91577,,,,,
Tonsl,10.7413,,,,,
Top1,62.7145,,,,,
Top1mt,5.98391,,,,,
Top2a,175.643,,,,,
Top2b,7.58342,,,,,
Top3a,8.12542,,,,,
Top3b,32.2924,,,,,
Topaz1,0.405047,,,,,
Topbp1,37.8278,,,,,
Topors,35.0023,,,,,
Tor1a,17.4444,,,,,
Tor1aip1,0,,,,,
Tor1aip2,43.5792,,,,,
Tor1b,9.38153,,,,,
Tor2a,14.7451,,,,,
Tor3a,9.29215,,,,,
Tor4a,1.79809,,,,,
Tox,0.114404,,,,,
Tox2,0.0515441,,,,,
Tox3,0.354676,,,,,
Tox4,18.5274,,,,,
Tpbg,1.99309,,,,,
Tpbpa,0,,,,,
Tpbpb,0,,,,,
Tpcn1,4.86704,,,,,
Tpcn2,1.53987,,,,,
Tpd52,48.7161,,,,,
Tpd52l1,8.74618,,,,,
Tpd52l2,38.8999,,,,,
Tpgs1,23.6217,,,,,
Tpgs2,4.18811,,,,,
Tph1,0,,,,,
Tph2,0.109459,,,,,
Tpi1,247.823,,,,,
Tpk1,3.11604,,,,,
Tpm1,58.9752,,,,,
Tpm2,8.04193,,,,,
Tpm3,145.887,,,,,
Tpm4,26.1375,,,,,
Tpmt,2.94098,,,,,
Tpo,0.0738018,,,,,
Tpp1,15.0624,,,,,
Tpp2,21.1241,,,,,
Tppp,0.0542168,,,,,
Tppp2,0,,,,,
Tppp3,6.57831,,,,,
Tpr,52.3831,,,,,
Tpra1,4.05838,,,,,
Tprg,0,,,,,
Tprgl,36.1565,,,,,
Tprkb,16.5477,,,,,
Tprn,7.64936,,,,,
Tpsab1,0,,,,,
Tpsb2,0,,,,,
Tpsg1,0,,,,,
Tpst1,22.5671,,,,,
Tpst2,11.3942,,,,,
Tpt1,1118.84,,,,,
Tpte,0,,,,,
Tpx2,65.9698,,,,,
Tra2a,78.7788,,,,,
Tra2b,119.186,,,,,
Trabd,9.14865,,,,,
Trabd2b,0.0471997,,,,,
Tradd,3.37266,,,,,
Traf1,0.19646,,,,,
Traf2,5.65129,,,,,
Traf3,2.41395,,,,,
Traf3ip1,8.09751,,,,,
Traf3ip2,1.50731,,,,,
Traf3ip3,0,,,,,
Traf4,32.3327,,,,,
Traf5,0.339422,,,,,
Traf6,3.99236,,,,,
Traf7,37.3319,,,,,
Trafd1,5.05091,,,,,
Traip,15.4416,,,,,
Trak1,7.79368,,,,,
Trak2,5.57287,,,,,
Tram1,24.3136,,,,,
Tram1l1,0.750187,,,,,
Tram2,2.81465,,,,,
Trank1,0.128343,,,,,
Trap1,94.5331,,,,,
Trap1a,81.9283,,,,,
Trappc1,29.3497,,,,,
Trappc10,5.46986,,,,,
Trappc11,13.7682,,,,,
Trappc12,6.30265,,,,,
Trappc13,28.8063,,,,,
Trappc2,6.24285,,,,,
Trappc2l,26.321,,,,,
Trappc3,31.2034,,,,,
Trappc4,36.977,,,,,
Trappc5,10.208,,,,,
Trappc6a,17.7508,,,,,
Trappc6b,26.6114,,,,,
Trappc8,16.6009,,,,,
Trappc9,3.89847,,,,,
Trat1,0,,,,,
Trcg1,0,,,,,
Trdmt1,3.92268,,,,,
Trdn,0,,,,,
Treh,0,,,,,
Trem1,0,,,,,
Trem2,0.042812,,,,,
Trem3,0,,,,,
Treml1,0.0373562,,,,,
Treml2,0.307701,,,,,
Treml4,0.0250166,,,,,
Trerf1,4.40216,,,,,
Trex1,2.35157,,,,,
Trex2,0.0467846,,,,,
Trf,1.06807,,,,,
Trh,230.413,,,,,
Trhde,0,,,,,
Trhr,0,,,,,
Trhr2,0,,,,,
Triap1,38.207,,,,,
Trib1,2.31743,,,,,
Trib2,1.51627,,,,,
Trib3,10.2985,,,,,
Tril,0.19824,,,,,
Trim10,0,,,,,
Trim11,6.58522,,,,,
Trim12a,0.215301,,,,,
Trim12c,2.62318,,,,,
Trim13,30.5204,,,,,
Trim14,0.370649,,,,,
Trim15,0.069373,,,,,
Trim16,0.215305,,,,,
Trim17,0,,,,,
Trim2,9.12559,,,,,
Trim21,1.50977,,,,,
Trim23,8.21126,,,,,
Trim24,27.8686,,,,,
Trim25,26.896,,,,,
Trim26,13.8872,,,,,
Trim27,37.2915,,,,,
Trim28,662.704,,,,,
Trim29,0.115364,,,,,
Trim3,2.79417,,,,,
Trim30a,0.0212305,,,,,
Trim30b,0,,,,,
Trim30d,0.0123003,,,,,
Trim30e-ps1,0,,,,,
Trim31,0,,,,,
Trim32,8.21485,,,,,
Trim33,12.3046,,,,,
Trim34a,0.502117,,,,,
Trim34b,0.441602,,,,,
Trim35,15.1746,,,,,
Trim36,2.54533,,,,,
Trim37,18.1274,,,,,
Trim38,0.118888,,,,,
Trim39,5.10619,,,,,
Trim40,0.0601098,,,,,
Trim41,17.874,,,,,
Trim42,0,,,,,
Trim43a,0.441251,,,,,
Trim43b,0.377359,,,,,
Trim43c,0.200474,,,,,
Trim44,12.9027,,,,,
Trim45,1.6439,,,,,
Trim46,2.03018,,,,,
Trim47,2.34403,,,,,
Trim50,0.0607819,,,,,
Trim52,1.35462,,,,,
Trim54,0.428325,,,,,
Trim55,0,,,,,
Trim56,0.463133,,,,,
Trim58,0,,,,,
Trim59,50.9092,,,,,
Trim6,43.7566,,,,,
Trim60,0.0331602,,,,,
Trim61,0.0581563,,,,,
Trim62,0.227625,,,,,
Trim63,2.18559,,,,,
Trim65,0.0532173,,,,,
Trim66,0.0339095,,,,,
Trim67,0.211051,,,,,
Trim68,0.745448,,,,,
Trim69,0.0243922,,,,,
Trim7,7.28038,,,,,
Trim71,59.7609,,,,,
Trim72,0.167005,,,,,
Trim75,0.131742,,,,,
Trim8,18.0641,,,,,
Trim9,0,,,,,
Triml1,7.94389,,,,,
Triml2,31.0199,,,,,
Trio,2.23418,,,,,
Triobp,16.6899,,,,,
Trip10,35.2442,,,,,
Trip11,1.81186,,,,,
Trip12,70.8913,,,,,
Trip13,35.7529,,,,,
Trip4,4.71748,,,,,
Trip6,26.9918,,,,,
Triqk,0.820609,,,,,
Trit1,10.2744,,,,,
Trmt1,45.2727,,,,,
Trmt10a,10.4221,,,,,
Trmt10b,8.41586,,,,,
Trmt10c,24.1437,,,,,
Trmt11,11.988,,,,,
Trmt112,49.0412,,,,,
Trmt12,2.14829,,,,,
Trmt13,4.7072,,,,,
Trmt1l,12.1572,,,,,
Trmt2a,19.3981,,,,,
Trmt2b,1.52067,,,,,
Trmt44,3.88055,,,,,
Trmt5,16.95,,,,,
Trmt6,41.4584,,,,,
Trmt61a,20.6109,,,,,
Trmt61b,7.37268,,,,,
Trmu,3.91899,,,,,
Trnau1ap,23.2889,,,,,
Trnp1,0.575217,,,,,
Trnt1,52.8764,,,,,
Tro,7.2142,,,,,
Troap,9.57162,,,,,
Trove2,3.7982,,,,,
Trp53,248.788,,,,,
Trp53bp1,16.9658,,,,,
Trp53bp2,9.16682,,,,,
Trp53i11,9.6914,,,,,
Trp53i13,3.19945,,,,,
Trp53inp1,53.7164,,,,,
Trp53inp2,3.98819,,,,,
Trp53rk,3.37656,,,,,
Trp53tg5,0.104566,,,,,
Trp63,0.0250316,,,,,
Trp73,1.41175,,,,,
Trpa1,0.233119,,,,,
Trpc1,0.3506,,,,,
Trpc2,3.60661,,,,,
Trpc3,0.0867734,,,,,
Trpc4,0.0136108,,,,,
Trpc4ap,20.1195,,,,,
Trpc5,0.0287179,,,,,
Trpc6,0.0867512,,,,,
Trpc7,0,,,,,
Trpd52l3,0.0373796,,,,,
Trpm1,0.194557,,,,,
Trpm2,0.0640536,,,,,
Trpm3,0.0229212,,,,,
Trpm4,2.77244,,,,,
Trpm5,0,,,,,
Trpm6,0.300054,,,,,
Trpm7,16.3433,,,,,
Trpm8,0,,,,,
Trps1,1.44534,,,,,
Trpt1,1.19732,,,,,
Trpv1,0,,,,,
Trpv2,0.832633,,,,,
Trpv3,0,,,,,
Trpv4,0.162871,,,,,
Trpv5,0.0158069,,,,,
Trpv6,0.013901,,,,,
Trrap,10.2696,,,,,
Trub1,8.91644,,,,,
Trub2,25.5461,,,,,
Try10,0,,,,,
Try4,0,,,,,
Try5,0,,,,,
Tsacc,14.6682,,,,,
Tsc1,3.30719,,,,,
Tsc2,14.634,,,,,
Tsc22d1,49.2631,,,,,
Tsc22d2,3.37151,,,,,
Tsc22d3,1.28657,,,,,
Tsc22d4,9.87185,,,,,
Tsen15,17.5107,,,,,
Tsen2,19.6041,,,,,
Tsen34,59.216,,,,,
Tsen54,12.8387,,,,,
Tsfm,31.27,,,,,
Tsg101,24.0802,,,,,
Tsga10,0.248758,,,,,
Tsga13,0,,,,,
Tsga14,4.47012,,,,,
Tsga8,0.218766,,,,,
Tshb,0,,,,,
Tshr,0.00921344,,,,,
Tshz1,0.0337251,,,,,
Tshz2,0.0616715,,,,,
Tshz3,0.749305,,,,,
Tsix,1.68222,,,,,
Tsks,0.163376,,,,,
Tsku,4.768,,,,,
Tslp,0,,,,,
Tsn,46.8395,,,,,
Tsnax,28.5955,,,,,
Tsnaxip1,0.0566574,,,,,
Tspan1,0.600479,,,,,
Tspan10,0.0203712,,,,,
Tspan11,0.00945061,,,,,
Tspan12,0.397651,,,,,
Tspan13,8.35536,,,,,
Tspan14,11.1696,,,,,
Tspan15,0.946121,,,,,
Tspan17,4.71185,,,,,
Tspan18,0.0960497,,,,,
Tspan2,1.25014,,,,,
Tspan3,29.4309,,,,,
Tspan31,37.7644,,,,,
Tspan32,0.296211,,,,,
Tspan33,0.950075,,,,,
Tspan4,20.4936,,,,,
Tspan5,12.8205,,,,,
Tspan6,6.05414,,,,,
Tspan7,7.89477,,,,,
Tspan8,1.12901,,,,,
Tspan9,6.85731,,,,,
Tspo,12.3663,,,,,
Tspo2,0,,,,,
Tspyl1,17.5526,,,,,
Tspyl2,7.56209,,,,,
Tspyl3,1.2542,,,,,
Tspyl4,0.624733,,,,,
Tspyl5,0.358123,,,,,
Tspy-ps,0,,,,,
Tsr1,75.0691,,,,,
Tsr2,18.0606,,,,,
Tsr3,22.1836,,,,,
Tssc1,22.2668,,,,,
Tssc4,16.9719,,,,,
Tssk1,0,,,,,
Tssk2,0.0320389,,,,,
Tssk3,0,,,,,
Tssk4,0,,,,,
Tssk5,0.057897,,,,,
Tssk6,0,,,,,
Tst,14.5167,,,,,
Tsta3,29.1416,,,,,
Tstd1,4.40643,,,,,
Tstd2,9.50126,,,,,
Tstd3,5.75743,,,,,
Tsx,1.2454,,,,,
Ttbk1,0.408879,,,,,
Ttbk2,1.03665,,,,,
Ttc1,45.281,,,,,
Ttc12,0.872913,,,,,
Ttc13,12.018,,,,,
Ttc14,4.32288,,,,,
Ttc16,0,,,,,
Ttc17,2.65711,,,,,
Ttc18,0.0678637,,,,,
Ttc19,0,,,,,
Ttc21a,0.180782,,,,,
Ttc21b,4.18063,,,,,
Ttc22,0.0324969,,,,,
Ttc23,3.0012,,,,,
Ttc23l,0,,,,,
Ttc24,0.0185069,,,,,
Ttc25,0.333197,,,,,
Ttc26,3.31767,,,,,
