tracking_id,3T3 B1
Mir3103,0
Mir3104,0
Mir3106,0
Mir3107,0
Mir3108,0
Mir3109,0
Mir3110,0
Mir3110,0
Mir3110,0
Mir3112,0
Mir32,0
Mir320,0
Mir322,0
Mir323,0
Mir324,0
Mir325,0
Mir326,0
Mir328,0
Mir329,0
Mir33,0
Mir330,0
Mir331,0
Mir335,0
Mir337,0
Mir338,0
Mir339,0
Mir340,0
Mir341,0
Mir343,0
Mir344,0
Mir344-2,0
Mir344b,0
Mir344c,0
Mir344d-1,0
Mir344d-2,0
Mir344d-3,0
Mir344e,0
Mir344f,0
Mir344g,0
Mir345,0
Mir346,0
Mir3470a,0
Mir3470b,0
Mir3471-1,0
Mir3473,0
Mir3473c,0
Mir3473d,0
Mir3474,0
Mir3475,0
Mir34a,0
Mir34b,0
Mir34c,0
Mir350,0
Mir351,0
Mir3572,0
Mir362,0
Mir363,0
Mir365-1,0
Mir365-2,0
Mir367,0
Mir369,0
Mir370,0
Mir374,0
Mir374c,0
Mir375,0
Mir376a,0
Mir376b,0
Mir376c,0
Mir377,0
Mir378,0
Mir378b,0
Mir379,0
Mir380,0
Mir381,0
Mir382,0
Mir383,0
Mir384,0
Mir3960,0
Mir3962,0
Mir3963,0
Mir3964,0
Mir3965,0
Mir3966,0
Mir3967,0
Mir3968,0
Mir3969,0
Mir3970,0
Mir3971,0
Mir409,0
Mir410,0
Mir411,0
Mir412,0
Mir421,0
Mir421,0
Mir421,0
Mir423,0
Mir425,0
Mir429,0
Mir431,0
Mir432,0
Mir433,0
Mir434,0
Mir448,0
Mir449a,0
Mir449b,0
Mir449c,0
Mir450-1,0
Mir450-2,0
Mir450b,0
Mir451,0
Mir452,0
Mir453,0
Mir455,0
Mir463,0
Mir465,0
Mir465b-1,0
Mir465b-2,0
Mir465c-1,0
Mir465c-2,0
Mir466,0
Mir4660,0
Mir466b-2,0
Mir466b-3,0
Mir466b-3,0
Mir466d,0
Mir466f-1,0
Mir466f-2,0
Mir466f-3,0
Mir466g,0
Mir466g,0
Mir466h,0
Mir466i,0
Mir466n,0
Mir467a-1,0
Mir467a-1,0
Mir467a-1,0
Mir467a-1,0
Mir467a-1,0
Mir467a-1,0
Mir467a-1,0
Mir467a-2,0
Mir467a-3,0
Mir467a-3,0
Mir467a-4,0
Mir467a-4,0
Mir467a-5,0
Mir467a-5,0
Mir467a-8,0
Mir467a-9,0
Mir467b,0
Mir467c,0
Mir467d,0
Mir467e,0
Mir467f,0
Mir468,0
Mir470,0
Mir471,0
Mir483,0
Mir484,0
Mir485,0
Mir486,0
Mir487b,0
Mir488,0
Mir489,0
Mir490,0
Mir491,0
Mir493,0
Mir494,0
Mir495,0
Mir496,0
Mir497,0
Mir499,0
Mir500,0
Mir501,0
Mir503,0
Mir504,0
Mir5046,0
Mir505,0
Mir509,0
Mir5097,0
Mir5098,0
Mir5100,0
Mir5101,0
Mir5103,0
Mir5104,0
Mir5106,0
Mir5107,0
Mir5108,0
Mir5109,0
Mir511,0
Mir5112,0
Mir5113,0
Mir5114,0
Mir5115,0
Mir5116,0
Mir5117,0
Mir5119,0
Mir5120,0
Mir5121,0
Mir5122,0
Mir5123,0
Mir5124,0
Mir5125,0
Mir5126,0
Mir5127,0
Mir5128,0
Mir5129,0
Mir5130,0
Mir5131,0
Mir5132,0
Mir5133,0
Mir5134,0
Mir5135,0
Mir5136,0
Mir532,0
Mir539,0
Mir540,0
Mir541,0
Mir542,0
Mir543,0
Mir544,0
Mir544,0
Mir546,0
Mir547,0
Mir551b,0
Mir568,0
Mir574,0
Mir582,0
Mir592,0
Mir598,0
Mir599,0
Mir615,0
Mir653,0
Mir654,0
Mir664,0
Mir665,0
Mir666,0
Mir667,0
Mir668,0
Mir669a-1,0
Mir669a-2,0
Mir669a-3,0
Mir669a-7,0
Mir669b,0
Mir669c,0
Mir669e,0
Mir669g,0
Mir669h,0
Mir669i,0
Mir669j,0
Mir669k,0
Mir669m-1,0
Mir669m-2,0
Mir669p-1,0
Mir670,0
Mir671,0
Mir672,0
Mir673,0
Mir674,0
Mir675,0
Mir676,0
Mir677,0
Mir678,0
Mir679,0
Mir680-2,0
Mir680-3,0
Mir681,0
Mir682,0
Mir683-2,0
Mir683-2,0
Mir684-1,0
Mir684-1,0
Mir684-1,0
Mir684-1,0
Mir684-1,0
Mir684-1,0
Mir684-1,0
Mir684-1,0
Mir684-1,0
Mir684-2,0
Mir686,0
Mir687,0
Mir688,0
Mir690,0
Mir691,0
Mir692-1,0
Mir693,0
Mir694,0
Mir695,0
Mir697,0
Mir698,0
Mir700,0
Mir701,0
Mir702,0
Mir703,24344.9
Mir704,0
Mir705,0
Mir706,0
Mir707,0
Mir708,0
Mir709,0
Mir7-1,0
Mir710,0
Mir711,0
Mir713,0
Mir717,0
Mir718,0
Mir719,0
Mir7-2,0
Mir721,0
Mir741,0
Mir742,0
Mir743,0
Mir743b,0
Mir744,0
Mir758,0
Mir759,0
Mir760,43.8979
Mir761,0
Mir762,0
Mir764,0
Mir767,0
Mir770,0
Mir7b,0
Mir802,0
Mir804,0
Mir871,0
Mir872,0
Mir873,0
Mir874,0
Mir875,0
Mir876,0
Mir877,0
Mir878,0
Mir879,0
Mir880,0
Mir881,0
Mir882,0
Mir883a,0
Mir883b,0
Mir9-1,0
Mir9-2,0
Mir92-1,0
Mir92-2,0
Mir92b,0
Mir93,0
Mir9-3,0
Mir96,0
Mir98,0
Mir99a,0
Mir99b,0
Mira,19.6635
Mirg,3.59615
Mirlet7a-1,0
Mirlet7a-2,0
Mirlet7b,0
Mirlet7c-1,0
Mirlet7c-2,0
Mirlet7d,0
Mirlet7e,0
Mirlet7f-1,0
Mirlet7f-2,0
Mirlet7g,0
Mirlet7i,0
Mis12,15.2395
Mis18a,11.0873
Mis18bp1,7.80791
Mitd1,12.7039
Mitf,6.71671
Mixl1,0
Mki67,20.4029
Mki67ip,28.2671
Mkks,8.52993
Mkl1,14.9047
Mkl2,3.812
Mkln1,19.1321
Mknk1,15.3088
Mknk2,23.2143
Mkrn1,9.37209
Mkrn2,13.1788
Mkrn3,1.31951
Mks1,0.807688
Mkx,8.44872
Mlana,0
Mlc1,0
Mlec,71.6576
Mlf1,6.79308
Mlf1ip,4.17691
Mlf2,195.636
Mlh1,5.77453
Mlh3,1.87051
Mlip,0.120727
Mlkl,35.6228
Mll1,3.59896
Mll2,5.0284
Mll3,2.18581
Mll5,13.4357
Mllt1,22.0575
Mllt10,9.32808
Mllt11,15.5047
Mllt3,13.8848
Mllt4,21.4688
Mllt6,10.6442
Mlph,0.0142754
Mlst8,8.92683
Mlx,14.8233
Mlxip,5.82038
Mlxipl,0
Mlycd,3.47467
Mmaa,3.1418
Mmab,20.6856
Mmachc,9.75162
Mmadhc,37.5153
Mmd,92.0604
Mmd2,0
Mme,0.0378515
Mmel1,0.0335794
Mmgt1,11.4509
Mmgt2,12.163
Mmp10,0.0914433
Mmp11,22.2189
Mmp12,0
Mmp13,0.148618
Mmp14,109.12
Mmp15,0.044986
Mmp16,1.27864
Mmp17,0.111677
Mmp19,28.6188
Mmp1a,0
Mmp1b,0
Mmp2,226.968
Mmp20,0
Mmp21,0
Mmp23,0.174898
Mmp24,0
Mmp25,0
Mmp27,0
Mmp28,2.12531
Mmp3,0.43242
Mmp7,0
Mmp8,0
Mmp9,0.135461
Mmrn1,0
Mmrn2,0.0901236
Mms19,18.4717
Mms22l,5.99377
Mn1,4.66901
Mnat1,19.1045
Mnd1,11.1556
Mnda,26.7268
Mndal,4.49231
Mnf1,354.456
Mns1,2.32963
Mnt,15.0577
Mnx1,0
Moap1,0
Mob1a,61.8226
Mob1b,10.4619
Mob2,9.86619
Mob3a,9.7338
Mob3b,0.75984
Mob3c,2.06772
Mob4,16.7817
Mobp,0
Mocos,1.2671
Mocs1,20.8259
Mocs2,14.5461
Mocs3,4.21504
Mog,0.040832
Mogat1,0
Mogat2,0.743437
Mogs,39.5536
Mon1a,3.92142
Mon1b,5.63828
Mon2,11.0488
Morc1,0
Morc2a,18.0473
Morc2b,0
Morc3,8.92434
Morc4,12.8472
Morf4l1,29.257
Morf4l2,205.127
Morn1,1.13752
Morn2,0
Morn3,0.0427581
Morn4,11.9297
Morn5,0.128116
Mos,0
Mospd1,3.58483
Mospd2,8.47897
Mospd3,22.7377
Mospd4,0.227857
Mov10,18.2654
Mov10l1,0
Moxd1,0
Moxd2,0
Mpc1,11.3713
Mpc2,46.6049
Mpdu1,24.7189
Mpdz,15.3763
Mpeg1,0.0517578
Mpg,8.49046
Mphosph10,22.3642
Mphosph6,14.9522
Mphosph8,10.9652
Mphosph9,1.61922
Mpi,12.5638
Mpl,0
Mplkip,6.35499
Mpnd,66.7908
Mpo,0
Mpp1,33.3794
Mpp2,0.00786937
Mpp3,0
Mpp4,0
Mpp5,6.08976
Mpp6,40.8252
Mpp7,3.348
Mppe1,5.00526
Mpped1,0
Mpped2,0
Mprip,48.6886
Mpst,30.9637
Mptx1,0
Mptx2,0
Mpv17,21.8407
Mpv17l,2.84231
Mpv17l2,30.5276
Mpz,0
Mpzl1,30.0527
Mpzl2,0.0101528
Mpzl3,0
Mr1,17.5373
Mrap,0
Mrap2,0
Mras,11.7666
Mrc1,0.0238853
Mrc2,25.2524
Mre11a,14.0596
Mreg,4.46693
Mrfap1,356.563
Mrgbp,9.88072
Mrgpra1,0
Mrgpra2a,0
Mrgpra2b,0
Mrgpra3,0
Mrgpra4,0
Mrgpra6,0.0441199
Mrgpra9,0
Mrgprb1,0
Mrgprb2,0
Mrgprb3,0
Mrgprb4,0
Mrgprb5,0
Mrgprb8,0
Mrgprd,0.293973
Mrgpre,0.206224
Mrgprf,13.6413
Mrgprg,0
Mrgprh,0
Mrgprx1,0
Mrgprx2,0
Mri1,13.8302
Mrm1,7.6771
Mro,0
Mroh1,17.952
Mroh2a,0
Mroh2b,0
Mroh4,0
Mroh5,0
Mroh8,0
Mroh9,0.0111156
Mrp63,12.8602
Mrpl1,9.16086
Mrpl10,43.8738
Mrpl11,15.6279
Mrpl12,102.284
Mrpl13,107.751
Mrpl14,115.579
Mrpl15,21.7891
Mrpl16,29.0773
Mrpl17,10.4515
Mrpl18,51.5604
Mrpl19,7.55765
Mrpl2,71.6675
Mrpl20,50.7759
Mrpl21,33.2678
Mrpl22,24.5184
Mrpl23,13.1764
Mrpl24,27.2301
Mrpl27,31.7708
Mrpl28,71.2866
Mrpl3,36.3606
Mrpl30,107.531
Mrpl32,29.2787
Mrpl33,219.228
Mrpl34,69.5275
Mrpl35,7.29343
Mrpl36,28.8917
Mrpl37,39.4458
Mrpl38,44.9723
Mrpl39,23.9225
Mrpl4,28.4092
Mrpl40,29.1075
Mrpl41,8.60772
Mrpl42,61.6934
Mrpl43,54.193
Mrpl44,11.5127
Mrpl45,17.845
Mrpl46,17.8049
Mrpl47,26.7807
Mrpl48,0
Mrpl49,32.9774
Mrpl50,18.4268
Mrpl51,31.2785
Mrpl52,159.476
Mrpl53,68.2744
Mrpl54,77.4255
Mrpl55,17.1839
Mrpl9,34.4153
Mrps10,20.8888
Mrps11,29.9335
Mrps12,28.0915
Mrps14,20.5343
Mrps15,68.6365
Mrps16,64.9365
Mrps17,39.6257
Mrps18a,54.5024
Mrps18b,37.4613
Mrps18c,64.1457
Mrps2,20.1839
Mrps21,207.383
Mrps22,20.1094
Mrps23,38.524
Mrps24,44.8248
Mrps25,7.65844
Mrps26,36.0697
Mrps27,14.3823
Mrps28,44.2956
Mrps30,30.9689
Mrps31,14.1111
Mrps33,39.9797
Mrps34,62.9351
Mrps35,30.3776
Mrps36,25.4023
Mrps5,24.4482
Mrps6,85.433
Mrps7,48.2508
Mrps9,30.5329
Mrrf,10.585
Mrs2,5.39806
Mrto4,24.6106
Mrvi1,0.0840422
Ms4a1,0
Ms4a10,0
Ms4a13,0
Ms4a15,0
Ms4a18,0
Ms4a2,0.0137667
Ms4a3,0
Ms4a4b,0.116794
Ms4a4c,0.0201995
Ms4a4d,6.36466
Ms4a5,0
Ms4a6b,0.0206933
Ms4a6c,0
Ms4a6d,0
Ms4a7,0
Ms4a8a,0
Msantd1,0.0590908
Msantd2,4.62259
Msantd3,12.9315
Msantd4,19.8362
Msc,0
Msgn1,0
Msh2,22.2531
Msh3,4.35422
Msh4,0
Msh5,0.611454
Msh6,23.3045
Msi1,4.08095
Msi2,15.0995
Msl1,18.4986
Msl2,8.57573
Msl3,20.9231
Msl3l2,0
Msln,50.8856
Mslnl,0
Msmb,0
Msmp,0
Msn,146.761
Msr1,0
Msra,4.70811
Msrb1,29.1564
Msrb2,1.99689
Msrb3,16.8355
Mss51,0.226482
Mst1,0.279496
Mst1r,0.278181
Mstn,0
Msto1,21.5541
Msx1,0
Msx1as,0
Msx2,0
Msx3,0
Mt1,282.392
Mt2,80.7925
Mt3,0
Mt4,0.172284
Mta1,97.2886
Mta2,58.5758
Mta3,25.9366
Mtag2,0.971809
Mtap,184.168
Mtap7d3,0.023618
Mtbp,14.2061
Mtch1,131.969
Mtch2,32.7454
Mtcp1,3.87548
Mtdh,54.061
Mterf,2.67575
Mterfd1,10.8382
Mterfd2,13.0917
Mterfd3,2.0276
Mtf1,3.70536
Mtf2,7.22236
Mtfmt,5.55247
Mtfp1,0.464199
Mtfr1,22.5411
Mtfr1l,21.7546
Mtfr2,3.02904
Mtg1,8.34324
Mthfd1,35.1238
Mthfd1l,32.0939
Mthfd2,93.6301
Mthfd2l,4.86236
Mthfr,4.51633
Mthfs,5.88877
Mthfsd,15.0216
Mtif2,10.717
Mtif3,2.44763
Mtl5,0.0464161
Mtm1,2.42672
Mtmr1,3.35118
Mtmr10,8.35983
Mtmr11,17.1752
Mtmr12,6.08991
Mtmr14,9.23536
Mtmr2,20.4265
Mtmr3,13.5428
Mtmr4,13.3082
Mtmr6,16.135
Mtmr7,0
Mtmr9,16.4484
Mtnr1a,0
Mtnr1b,0
Mto1,5.81239
Mtor,6.10923
Mtpap,11.3312
Mtpn,87.103
Mtr,5.74345
Mtrf1,2.33044
Mtrf1l,3.16569
Mtrr,5.69606
Mtss1,0.012917
Mtss1l,15.8457
Mttp,1.19418
Mtus1,5.22386
Mtus2,1.68417
Mtx1,26.2638
Mtx2,47.9829
Mtx3,2.18737
Muc1,0.407202
Muc13,0.154883
Muc15,0
Muc19,0
Muc2,0.0140362
Muc20,0
Muc4,0
Muc5ac,0
Muc5b,0
Muc6,0.00766334
Mucl1,0
Mug1,0
Mug2,0
Mug-ps1,0
Mul1,5.07682
Mum1,12.2273
Mum1l1,3.13199
Mup1,0
Mup10,0
Mup11,0
Mup12,0
Mup13,0
Mup14,0
Mup15,0
Mup15,0
Mup16,0
Mup17,0
Mup19,0
Mup2,0
Mup2,0
Mup2,0
Mup20,0
Mup21,0
Mup3,0
Mup4,0
Mup5,0
Mup6,0
Mup7,0
Mup8,0
Mup9,0
Murc,3.14796
Mus81,13.4526
Musk,0
Mustn1,6.66538
Mut,13.7993
Mutyh,3.34889
Mvb12a,58.3095
Mvb12b,7.69858
Mvd,81.8671
Mvk,43.609
Mvp,30.7725
Mx1,0.136067
Mx2,4.0101
Mxd1,1.2405
Mxd3,0
Mxd4,14.0257
Mxi1,11.7556
Mxra7,39.5588
Mxra8,48.7071
Myadm,125.031
Myadml2,0
Myb,0.0190134
Mybbp1a,111.116
Mybl1,2.41841
Mybl2,4.98505
Mybpc1,0
Mybpc2,0
Mybpc3,0
Mybph,0
Mybphl,0
Myc,93.1185
Mycbp,10.0487
Mycbp2,4.92286
Mycbpap,0
Mycl1,0.0278596
Mycn,2.09849
Mycs,0
Myct1,0.035648
Myd88,27.254
Myef2,23.8926
Myeov2,232.36
Myf5,0
Myf6,0
Myg1,29.8073
Myh1,0
Myh10,45.8486
Myh11,0.0429998
Myh13,0
Myh14,0.133197
Myh15,0
Myh2,0
Myh3,0.021099
Myh4,0
Myh6,0
Myh7,0
Myh7b,0
Myh8,0
Myh9,120.497
Myl1,0
Myl10,0
Myl12a,331.911
Myl12b,173.688
Myl2,0
Myl3,0
Myl4,0.364571
Myl6,285.087
Myl6b,13.9474
Myl7,0
Myl9,7.73518
Mylip,22.8729
Mylk,1.27607
Mylk2,0.156073
Mylk3,0.0106718
Mylk4,0
Mylpf,0.789016
Mynn,6.74797
Myo10,23.8088
Myo15,0
Myo16,0.00501108
Myo18a,10.6735
Myo18b,0
Myo19,3.63986
Myo1a,0.203902
Myo1b,19.208
Myo1c,55.3334
Myo1d,29.6295
Myo1e,20.6385
Myo1f,0.00842172
Myo1g,0.0591243
Myo1h,0
Myo3a,0
Myo3b,0
Myo5a,13.8167
Myo5b,0.0379012
Myo5c,0.00935173
Myo6,1.49718
Myo7a,1.72801
Myo7b,0
Myo9a,4.18365
Myo9b,20.8604
Myoc,0.0163345
Myocd,0
Myod1,0
Myof,70.9194
Myog,0
Myom1,0.137313
Myom2,0.0321563
Myom3,0
Myot,0
Myoz1,0.05645
Myoz2,0.0973931
Myoz3,0
Mypn,0
Mypop,13.2893
Myrf,0.0226473
Myrfl,0.0210198
Myrip,0
Mysm1,4.90046
Myt1,0
Myt1l,0
Myzap,2.62223
Mzb1,0.220281
Mzf1,0.315646
Mzt1,19.984
Mzt2,28.3025
N28178,0
N4bp1,14.6954
N4bp2,2.03294
N4bp2l1,2.24281
N4bp2l2,5.4057
N4bp3,0.0129259
N6amt1,9.49023
N6amt2,19.6555
Naa10,61.7716
Naa11,0
Naa15,20.6744
Naa16,3.52152
Naa20,31.174
Naa25,25.2074
Naa30,6.72418
Naa35,16.408
Naa38,63.9379
Naa40,8.89166
Naa50,46.1739
Naa60,16.4598
Naaa,6.07522
Naalad2,8.65381
Naaladl1,0.286125
Nab1,20.5769
Nab2,69.5263
Nabp1,6.67889
Nabp2,49.62
Naca,195.928
Nacad,0.10422
Nacc1,37.4454
Nacc2,7.63135
Nadk,40.9623
Nadkd1,22.5394
Nadsyn1,1.97983
Nae1,20.7763
Naf1,15.47
Naga,20.5057
Nagk,23.9674
Naglu,27.5029
Nagpa,6.80666
Nags,0
Naif1,1.47635
Naip1,0.158398
Naip2,4.4847
Naip5,0.946799
Naip6,0.616998
Naip7,0.364462
Nalcn,0.00441635
Nampt,26.7288
Nanog,0.213539
Nanos1,1.41148
Nanos2,0
Nanos3,0.236361
Nanp,6.09126
Nans,25.151
Nap1l1,133.509
Nap1l2,0.64985
Nap1l3,0
Nap1l4,51.5214
Nap1l5,0.0362864
Napa,45.9114
Napb,1.48931
Napepld,3.31305
Napg,7.44945
Naprt1,1.10938
Napsa,0.771087
Narf,4.46497
Narfl,9.85554
Narg2,4.80939
Nars,148.22
Nars2,3.27075
Nasp,40.6948
Nat1,0
Nat10,10.2933
Nat14,0.588698
Nat2,3.28759
Nat3,0
Nat6,5.21104
Nat8,0.275992
Nat8l,0
Nat9,9.51801
Nav1,5.34855
Nav2,4.78213
Nav3,2.88341
Nbas,4.76288
Nbea,6.74308
Nbeal1,2.5803
Nbeal2,0.443547
Nbl1,8.01405
Nbn,7.73698
Nbr1,25.8802
Ncald,0
Ncam1,24.4432
Ncam2,0
Ncan,0.0219198
Ncapd2,26.8702
Ncapd3,6.60376
Ncapg,18.5605
Ncapg2,10.7505
Ncaph,17.421
Ncaph2,56.949
Ncbp1,24.1978
Ncbp2,43.2374
Nccrp1,0.0231449
Ncdn,16.8168
Nceh1,7.07992
Ncf1,0
Ncf2,0.0127957
Ncf4,0.0245824
Nck1,15.7276
Nck2,8.22375
Nckap1,50.2324
Nckap1l,0.0135367
Nckap5,0.0221503
Nckap5l,4.37461
Nckipsd,5.23283
Ncl,134.335
Ncln,43.8599
Ncmap,0.0494038
Ncoa1,6.77224
Ncoa2,8.53868
Ncoa3,4.06112
Ncoa4,16.4558
Ncoa5,13.645
Ncoa6,7.75893
Ncoa7,3.02721
Ncor1,23.6948
Ncor2,20.937
Ncr1,0
Ncrna00085,2.36873
Ncrna00086,0
Ncs1,17.6918
Ncstn,21.3786
Nctc1,0.01611
Ndc80,18.3999
Nde1,45.2538
Ndel1,29.6581
Ndfip1,78.9076
Ndfip2,18.659
Ndn,26.3238
Ndnf,0
Ndnl2,27.5818
Ndor1,4.67599
Ndp,0
Ndrg1,23.9071
Ndrg2,0
Ndrg3,21.1222
Ndrg4,4.91015
Ndst1,16.7579
Ndst2,6.89122
Ndst3,0.113012
Ndst4,0
Ndufa1,137.754
Ndufa10,77.1741
Ndufa11,15.252
Ndufa12,60.204
Ndufa13,77.8576
Ndufa2,165.666
Ndufa3,247.376
Ndufa4,589.264
Ndufa4l2,0
Ndufa5,132.523
Ndufa6,201.76
Ndufa7,264.309
Ndufa8,108.661
Ndufa9,56.7564
Ndufab1,26.1964
Ndufaf1,6.89976
Ndufaf2,23.687
Ndufaf3,1.25084
Ndufaf4,4.66359
Ndufaf5,5.45912
Ndufaf6,8.0075
Ndufaf7,10.4201
Ndufb10,170.939
Ndufb11,122.893
Ndufb2,122.534
Ndufb3,121.135
Ndufb4,27.9436
Ndufb5,76.913
Ndufb6,130.861
Ndufb7,106.509
Ndufb8,193.959
Ndufb9,209.684
Ndufc1,112.273
Ndufc2,120.14
Ndufs1,41.0559
Ndufs2,106.028
Ndufs3,29.9405
Ndufs4,26.7947
Ndufs5,3.93563
Ndufs6,97.9809
Ndufs7,112.767
Ndufs8,115.499
Ndufv1,105.114
Ndufv2,56.1664
Ndufv3,134.513
Neat1,341.591
Neb,0.0136819
Nebl,0
Necab1,0.0129472
Necab2,0.0520439
Necab3,0.286474
Necap1,22.6044
Necap2,20.3567
Nedd1,10.5145
Nedd4,288.788
Nedd4l,7.21062
Nedd8,175.138
Nedd9,13.5031
Nefh,0
Nefl,0
Nefm,0
Negr1,1.02849
Neil1,6.56871
Neil2,0
Neil3,6.18864
Nek1,7.67594
Nek10,0.00972512
Nek11,0
Nek2,15.2444
Nek3,2.34344
Nek4,5.76665
Nek5,0
Nek6,21.8633
Nek7,40.926
Nek8,4.56125
Nek9,41.0699
Nelfa,17.9091
Nelfb,20.7178
Nelfcd,19.7639
Nelfe,47.4541
Nell1,0
Nell2,0
Nemf,15.4824
Nenf,105.729
Neo1,11.3081
Nepn,0
Nes,1.40221
Nespas,0
Net1,89.3998
Neto1,0
Neto2,0
Neu1,5.84249
Neu2,0.0222656
Neu3,1.05266
Neu4,0
Neurl1a,0.810445
Neurl1b,0.112237
Neurl2,0
Neurl3,0.0128659
Neurl4,11.8086
Neurod1,0
Neurod2,0
Neurod4,0
Neurod6,0
Neurog1,0
Neurog2,0
Neurog3,0
Nexn,5.25282
Nf1,6.68326
Nf2,24.0593
Nfam1,0.00848557
Nfasc,0
Nfat5,11.1647
Nfatc1,5.58897
Nfatc2,0.0638031
Nfatc2ip,3.53374
Nfatc3,13.5047
Nfatc4,29.3559
Nfe2,0.0209637
Nfe2l1,84.775
Nfe2l2,45.7394
Nfe2l3,0.0130813
Nfia,5.49628
Nfib,13.3567
Nfic,43.578
Nfil3,77.6237
Nfix,77.9774
Nfkb1,24.1545
Nfkb2,43.7615
Nfkbia,11.88
Nfkbib,8.82189
Nfkbid,0.13577
Nfkbie,2.30633
Nfkbil1,20.0706
Nfkbiz,5.80795
Nfrkb,4.94307
Nfs1,13.0142
Nfu1,32.4505
Nfx1,16.0333
Nfxl1,9.59502
Nfya,17.1885
Nfyb,9.92946
Nfyc,16.2621
Ngb,0
Ngdn,24.084
Ngef,14.3205
Ngf,14.3416
Ngfr,0
Ngfrap1,222.415
Ngly1,7.79271
Ngp,0.0643801
Ngrn,29.689
Nhej1,2.60498
Nhlh1,0
Nhlh2,0
Nhlrc1,0
Nhlrc2,8.99187
Nhlrc3,6.61266
Nhlrc4,0.0158173
Nhp2,106.892
Nhp2l1,61.2734
Nhs,0
Nhsl1,2.49117
Nhsl2,0.372687
Niacr1,0.0527647
Nicn1,10.0363
Nid1,52.9775
Nid2,6.21981
Nif3l1,6.4601
Nim1,0.485894
Nin,9.21752
Ninj1,13.6482
Ninj2,0.100291
Ninl,3.55438
Nip7,18.4235
Nipa1,9.19343
Nipa2,10.6243
Nipal1,4.23072
Nipal2,0.00844038
Nipal3,0.3801
Nipal4,0
Nipbl,12.7078
Nipsnap1,25.679
Nipsnap3a,0
Nipsnap3b,21.0521
Nisch,58.5609
Nit1,12.4619
Nit2,25.2509
Nkain1,13.2929
Nkain2,0.0305703
Nkain3,0
Nkain4,0
Nkap,7.08493
Nkapl,0
Nkd1,0
Nkd2,0
Nkg7,0.101798
Nkiras1,0
Nkiras2,16.2228
Nkpd1,0.0480175
Nkrf,4.47392
Nktr,12.6761
Nkx1-2,0.0180465
Nkx2-1,0
Nkx2-2,0
Nkx2-2as,0
Nkx2-3,0
Nkx2-4,0
Nkx2-5,11.3551
Nkx2-6,0
Nkx2-9,0
Nkx3-1,0
Nkx3-2,0
Nkx6-1,0
Nkx6-2,0
Nkx6-3,0
Nle1,16.369
Nlgn1,0
Nlgn2,24.7743
Nlgn3,0
Nlk,6.69773
Nln,10.8332
Nlrc3,0.74106
Nlrc4,0
Nlrc5,1.46025
Nlrp10,0.0499755
Nlrp12,0
Nlrp14,0
Nlrp1a,0.00663715
Nlrp1b,0.194524
Nlrp1c-ps,0
Nlrp2,0
Nlrp3,0
Nlrp4a,0
Nlrp4b,0
Nlrp4c,0
Nlrp4e,0.978108
Nlrp4f,0.229991
Nlrp4g,0
Nlrp5,0
Nlrp5-ps,0
Nlrp6,0.00844506
Nlrp9a,0
Nlrp9b,0
Nlrp9c,0
Nlrx1,0
Nmb,0.0626106
Nmbr,0.0317872
Nmd3,43.5881
Nme1,93.1222
Nme2,343.637
Nme3,0
Nme4,36.0543
Nme5,0
Nme6,5.97677
Nme7,12.7337
Nme8,0
Nme9,0
Nmi,3.34357
Nmnat1,3.50179
Nmnat2,14.4644
Nmnat3,1.34701
Nmral1,18.4127
Nmrk1,3.53033
Nmrk2,0
Nms,0
Nmt1,59.9479
Nmt2,20.3082
Nmu,0
Nmur1,0.516155
Nmur2,0.0199076
Nnat,0.133264
Nnmt,34.8531
Nnt,29.2867
Noa1,22.8197
Nob1,46.4346
Nobox,0
Noc2l,36.4717
Noc3l,12.8362
Noc4l,24.117
Nod1,3.89577
Nod2,0.0207473
Nodal,0.0162128
Nog,0
Nol10,18.494
Nol11,20.8821
Nol12,20.3373
Nol3,0
Nol4,0.848361
Nol6,12.4368
Nol7,25.8312
Nol8,4.81374
Nol9,17.8785
Nolc1,45.0499
Nom1,11.6858
Nomo1,41.1359
Nono,90.0253
Nop10,84.7551
Nop14,25.3339
Nop16,18.3287
Nop2,45.9023
Nop56,91.5021
Nop58,70.4952
Nop9,10.7863
Nos1,0
Nos1ap,0
Nos2,0
Nos3,0
Nosip,21.2805
Nostrin,0
Notch1,0.514247
Notch2,12.4253
Notch3,2.5276
Notch4,0.0620039
Noto,0
Notum,0.0168866
Nov,0.566799
Nova1,1.19017
Nova2,0.321283
Nox1,0
Nox3,0
Nox4,0.0463339
Noxa1,0
Noxo1,0.692723
Noxred1,0
Npas1,0.0974324
Npas2,0.361187
Npas3,0.683255
Npas4,1.72145
Npat,4.63375
Npb,0
Npbwr1,0
Npc1,7.22853
Npc1l1,0.00699515
Npc2,163.452
Npcd,0
Npdc1,80.5752
Npepl1,0.0809349
Npepps,51.1719
Npff,0.389696
Npffr1,0
Npffr2,0
Nphp1,8.92345
Nphp3,2.27508
Nphp4,2.00694
Nphs1,0
Nphs1as,0
Nphs2,0
Npl,0.025637
Nploc4,25.3652
Npm1,427.459
Npm2,0.116803
Npm3,33.8148
Npm3-ps1,117.481
Npnt,4.214
Nppa,0.247872
Nppb,0.377075
Nppc,0
Npr1,0.134544
Npr2,11.6677
Npr3,9.71893
Nprl2,9.75232
Nprl3,10.2161
Nps,0
Npsr1,0
