Genes,TPM
gm18485,0.0606327
gm18486,0.0
gm18487,0.0
gm18488,0.0
gm18489,0.0
gm18491,0.0
gm18492,0.224665
gm18493,0.0
gm18494,0.0
gm18495,0.0
gm18496,0.0
gm18499,0.0
gm18500,0.0
gm18501,0.0
gm18502,0.0
gm18503,0.0
gm18504,0.0
gm18505,0.0466229
gm18507,0.0831706
gm18508,0.0
gm18510,0.0
gm18513,0.0
gm18514,0.0
gm18515,0.11778935
gm18517,1.174585
gm18518,0.0
gm18519,0.01408875
gm18520,0.0
gm18522,0.0
gm18523,0.0
gm18524,0.0
gm18525,0.0
gm18529,0.056183299999999985
gm18531,0.0
gm18532,0.0
gm18533,0.0
gm18537,1.0587277
gm18538,0.0
gm18539,0.0
gm18540,0.0
gm18541,0.0
gm18546,0.0
gm18547,0.0
gm18549,0.0
gm18550,0.0
gm18551,3.1599500000000003
gm18552,0.0
gm18553,0.0628824
gm18555,0.0
gm18556,0.0
gm18557,0.0
gm18558,0.0547279
gm18559,0.0
gm18560,0.0
gm18561,0.07819705
gm18562,0.0507829
gm18564,0.0
gm18577,0.0
gm18578,0.0
gm18580,0.0
gm18582,0.0
gm18584,0.303859
gm18585,0.0
gm18586,0.0
gm18587,0.0
gm18588,0.0
gm18591,0.0
gm18592,0.0
gm18593,0.02518805
gm18594,0.0
gm18595,0.0
gm18596,0.0
gm18597,0.0
gm18598,0.0
gm18599,0.0
gm18600,0.0
gm18601,0.0
gm18602,0.0
gm18604,0.0
gm18605,0.0
gm18609,0.131692
gm18611,0.0
gm18615,0.0
gm18616,0.0
gm18617,0.0
gm18618,0.0
gm18619,0.0
gm18620,0.0
gm18621,0.0
gm18622,0.0
gm18623,0.0
gm18624,0.0
gm18625,0.0
gm18626,0.0
gm18627,0.0
gm18628,0.0
gm18629,0.0
gm18630,0.0
gm18631,0.0
gm18632,0.0
gm18635,0.0
gm18636,0.0
gm18637,0.0
gm18638,0.0
gm18639,0.0
gm18640,0.0
gm18641,0.0
gm18642,0.0
gm18643,0.0
gm18644,0.0
gm18645,0.0
gm18646,0.145516
gm18655,0.0
gm18658,0.0
gm1866,0.0
gm18660,0.0
gm18665,0.126576
gm18666,0.0
gm18667,0.0
gm18669,0.0
gm18670,0.0
gm18671,0.05669119999999999
gm18672,0.0
gm18681,0.0
gm18683,0.0
gm18685,0.0
gm18688,0.016938599999999998
gm18689,0.0
gm18690,0.0
gm18691,0.0
gm18692,0.0
gm18694,0.0
gm18696,0.0
gm18697,0.0
gm18698,0.0750855
gm18699,0.0
gm18700,0.0
gm18701,0.0
gm18702,0.0
gm18703,0.0
gm18704,0.0
gm18705,0.0
gm18706,0.01367105
gm18709,0.0
gm18711,0.0
gm18714,0.0
gm18715,0.0
gm18716,0.1298455
gm18717,0.0
gm18719,0.0
gm18722,0.00552575
gm18723,0.0
gm18724,0.0306805
gm18726,0.006981950000000001
gm18727,0.0
gm18728,0.0
gm18729,0.0
gm18730,0.0
gm18733,1.3116664999999998
gm18734,0.0402874
gm18737,0.0
gm18741,0.0
gm18745,0.0
gm18747,0.0
gm18748,0.0
gm18749,0.0
gm18751,0.0
gm18752,0.0
gm18753,0.0
gm18755,0.0309139
gm18757,0.004055705
gm18759,0.0
gm18760,0.0
gm18761,0.0
gm18762,0.0
gm18765,0.0594247
gm18766,0.0
gm18769,0.0
gm18770,0.0
gm18771,0.0
gm18774,0.0864035
gm18775,0.0
gm18776,0.0
gm18777,0.0
gm18779,0.0
gm18780,0.0
gm18781,0.0
gm18782,0.2275035
gm18783,0.0
gm18787,0.2615455
gm18789,0.0
gm18791,0.0
gm18795,0.0
gm18796,0.022793400000000002
gm18797,0.0
gm18798,0.0
gm18799,0.0
gm18800,0.1884754
gm18801,0.0
gm18802,0.0
gm18805,0.0
gm18806,0.0
gm18807,0.0
gm18808,0.0
gm18811,0.0
gm18812,0.0
gm18813,0.0241221
gm18814,0.0
gm18815,0.0
gm18820,0.0
gm18821,0.053902
gm18822,0.0
gm18825,0.0
gm18827,0.0
gm18828,0.0
gm18829,0.019583
gm18830,0.0
gm18833,0.0177103
gm18834,0.0
gm18838,0.0
gm18839,0.0
gm18840,0.31373700000000004
gm18843,0.0
gm18848,0.0
gm18849,0.0
gm18850,0.0
gm18851,0.0
gm18852,0.00262519
gm18853,0.000891805
gm18854,0.0
gm18855,0.0
gm18856,0.35776875
gm18857,0.0
gm18859,0.11297405
gm18860,5.9873199999999995
gm18861,0.0
gm18862,0.0
gm18863,0.0
gm18864,0.032527299999999995
gm18865,0.0
gm18867,0.0121177
gm18869,0.0
gm18871,0.0
gm18873,0.0
gm18875,0.0
gm18876,0.0
gm18877,0.0
gm18878,0.0
gm18879,0.00892975
gm18880,0.0
gm18881,0.0264465
gm18883,0.27283850000000004
gm18884,0.0
gm18885,0.0
gm18888,0.0
gm18889,0.0379357
gm18890,0.46635649999999995
gm18891,0.0
gm18892,0.0
gm18893,0.0
gm18894,0.0
gm18896,0.0
gm18899,0.0
gm18900,0.0
gm18901,0.0
gm18903,0.0
gm18904,0.0831505
gm18905,0.06454800000000001
gm18907,0.0
gm18908,0.0235118
gm18909,0.0
gm18911,0.26410500000000003
gm18913,0.0
gm18914,0.0655218
gm18916,0.0226113
gm18918,0.0
gm18921,0.0
gm18924,0.0
gm18926,0.0
gm18927,0.0
gm18930,0.0
gm18934,0.0
gm18935,0.100553
gm18940,0.0
gm18942,0.0300891
gm18943,0.0282818
gm18944,0.0
gm18945,0.0
gm18949,0.10685419999999997
gm18952,0.0
gm18953,0.0380172
gm18954,0.0
gm18955,0.0
gm18956,0.0
gm18957,0.0
gm18958,0.0
gm18959,0.197777
gm18960,0.04671145
gm18962,0.0
gm18964,0.0
gm18968,0.01781525
gm18969,0.0
gm18970,0.0
gm18971,0.0
gm18972,0.0
gm18973,0.0
gm18974,0.0
gm18977,0.0
gm18979,0.0
gm18980,0.0
gm18981,0.0
gm18982,0.0
gm18983,0.0
gm18984,0.0
gm18985,0.0
gm18986,0.0133513
gm18988,0.0502798
gm18990,0.0164125
gm18991,0.0
gm18994,0.0
gm18995,0.0
gm18996,0.0
gm18997,0.150724
gm19000,0.14074314999999998
gm19001,0.843002
gm19002,0.0
gm19005,0.0
gm19007,0.0
gm19009,0.0
gm19010,0.0
gm19011,0.0
gm19013,0.0
gm19014,0.0
gm19015,0.0
gm19016,0.0447123
gm19018,0.0
gm19024,0.047352100000000015
gm19026,0.195664
gm19027,0.0
gm19028,0.0
gm19029,0.07457710000000001
gm19030,0.0
gm19031,0.0
gm19032,0.0
gm19033,0.0
gm19034,0.0
gm19035,0.07749534999999999
gm19039,0.0
gm19040,0.0124028
gm19045,0.0
gm19046,0.147446
gm19047,0.0
gm19050,0.0
gm19056,0.0
gm19057,0.0
gm19058,0.0
gm19060,0.0
gm19065,0.23382600000000006
gm19066,0.0
gm19073,0.0
gm19074,0.0
gm19077,0.0
gm19078,0.02228585
gm19080,0.0
gm19082,0.0
gm19084,0.0
gm19085,0.01554585
gm19086,0.0
gm19087,0.06439434999999999
gm19088,0.031445299999999995
gm19089,0.0
gm19090,0.0
gm19091,0.0
gm19092,0.0
gm19093,0.0
gm19094,0.0
gm19095,0.0
gm19096,0.0
gm19097,0.034189599999999994
gm19098,0.047746100000000014
gm19099,0.0
gm19102,0.0
gm19104,0.0
gm19108,0.0
gm19109,0.0
gm19111,0.0
gm19113,0.0
gm19114,0.0
gm19116,0.0
gm19118,0.0
gm19119,0.0
gm19120,0.07890235
gm19121,0.168286
gm19123,0.0
gm19124,0.0
gm19125,0.0
gm19126,0.0
gm19127,0.0124448
gm19129,0.0
gm19131,0.0
gm19134,0.0
gm19136,0.0
gm19137,0.0
gm19139,0.0160031
gm19140,0.0
gm19141,0.0
gm19142,0.0
gm19144,0.200758
gm19146,0.0
gm19147,0.0
gm19148,0.0
gm19153,0.0
gm19154,0.0373232
gm19156,0.0
gm19157,0.0
gm19158,0.0
gm19161,0.0
gm19163,0.0
gm19164,0.124098
gm19165,0.0
gm19166,0.0
gm19168,0.0
gm19169,0.0
gm19170,0.0
gm19172,0.0
gm19173,0.0
gm19174,0.0
gm19175,0.0
gm19176,0.0
gm19177,0.0
gm19178,0.19835899999999998
gm19181,0.0
gm19182,0.0
gm19184,0.0
gm19185,0.0
gm19186,0.0
gm19187,0.1532055
gm19189,0.0
gm19193,0.0
gm19194,0.006684635
gm19195,0.173532
gm19196,9.34952
gm19198,0.0
gm19199,0.0
gm19200,0.0
gm19201,0.0
gm19202,0.0
gm19203,0.159709
gm19206,0.0
gm19207,0.0
gm19208,0.0
gm19210,0.0
gm19211,0.0
gm19212,0.0
gm19214,0.0
gm19216,0.05736230000000001
gm19217,0.0
gm19219,0.0
gm19220,7249.895
gm19221,1.480235
gm19222,0.0
gm19223,0.0
gm19224,0.0
gm19227,0.0
gm19228,0.0
gm19231,0.0
gm19232,0.0
gm19233,0.0
gm19235,0.0
gm19236,0.1314285
gm19237,0.0
gm19238,0.157173
gm19239,0.0
gm19241,0.0497727
gm19243,0.0
gm19244,0.0
gm19246,0.6853
gm19248,0.0
gm19252,0.0
gm19253,0.4760234999999999
gm19254,0.0
gm19256,0.0
gm19257,0.0
gm19267,0.0
gm19280,0.0
gm19287,0.0700765
gm19290,0.0
gm19291,0.0
gm19309,0.0
gm19311,0.0
gm19320,0.0
gm19324,0.0
gm19326,0.202019
gm19340,0.0
gm19345,0.0596495
gm19353,0.110792
gm19366,2.86659
gm19368,0.005659125
gm19371,0.0
gm19402,0.0
gm19410,0.00455785
gm19418,0.0
gm19426,6.726839999999998
gm19427,0.0
gm19428,0.048595200000000005
gm1943,40.05735
gm19430,0.0288213
gm19441,0.0
gm19457,0.0
gm19459,0.0
gm1947,0.01665875
gm19480,0.0
gm19498,0.0
gm19503,0.0
gm19540,0.0
gm19560,0.0
gm19563,0.0
gm19566,0.0664904
gm19571,0.0
gm19572,0.0
gm19587,1.0751775
gm19596,0.0
gm19599,0.163076
gm19611,0.0
gm19612,0.0
gm19617,0.093948
gm19620,0.342483
gm19624,0.0
gm19637,0.0
gm19640,0.0
gm19641,0.0
gm19653,0.0
gm1966,0.0151827
gm19668,0.0
gm19680,10.86555
gm19683,0.0
gm19684,0.0085843
gm19688,0.118556
gm1969,0.0
gm19694,0.0883951
gm19709,0.0
gm19716,0.094261585
gm1972,0.0
gm19726,0.0
gm19739,0.0
gm19761,0.0
gm19764,0.0
gm19771,0.0
gm19774,0.0
gm19777,0.0
gm19786,0.1612085
gm1979,0.03958715
gm19790,0.705341
gm19791,0.0836461
gm19798,0.0
gm1980,0.0597845
gm19801,0.0
gm19807,0.188099
gm19810,0.359895
gm19811,0.0
gm19815,0.186588
gm1982,0.0
gm19829,0.0
gm19840,0.040482800000000006
gm19843,0.0481259
gm19855,0.0
gm19867,0.0
gm1988,0.0
gm19880,0.0
gm19883,0.0
gm19885,0.0
gm1989,0.0
gm19891,0.0
gm19898,0.0
gm19900,0.0
gm19901,0.0
gm19908,0.0
gm19921,0.0
gm19927,0.0
gm1993,0.0
gm19931,0.0
gm19932,0.215196
gm19935,0.0
gm19936,0.0183595
gm19945,0.0
gm1995,0.0
gm19963,0.0
gm19965,0.0
gm19987,0.0
gm19989,0.0
gm19994,0.0
gm2000,2518.22
gm2001,0.0
gm2003,0.0
gm20039,0.0
gm2004,0.292926
gm20040,0.0
gm20049,0.0
gm2005,0.0
gm20056,1.063825
gm20058,0.0
gm2007,0.0
gm20070,0.0
gm20072,0.0
gm20074,0.0
gm20075,16.79
gm20082,0.0
gm20091,0.0
gm20102,0.0
gm20108,0.0
gm2011,0.7708689999999999
gm20111,0.0
gm20118,0.0
gm2012,0.0
gm20121,0.0
gm20127,0.0
gm20128,0.0
gm20136,0.0
gm20144,0.0
gm20150,0.04039465
gm20156,0.0
gm2016,0.0151996
gm20162,0.017580099999999998
gm20164,0.0
gm20167,2.451495
gm20177,0.0
gm2020,0.0
gm20203,0.0
gm2021,0.0
gm20219,1.35214
gm2022,0.0
gm20223,0.0
gm20239,0.0
gm20241,0.0
gm20257,3.448818
gm2026,4.4317400000000005
gm2027,0.125888
gm20281,0.0
gm20287,0.0
gm20288,0.0
gm2030,0.0
gm20302,0.52184
gm20304,0.0
gm20305,0.0
gm2033,0.07166
gm20336,0.5789265
gm20345,0.0
gm2035,0.0
gm20368,0.0
gm20369,0.264468
gm20379,0.1178649
gm20386,0.0
gm20388,10.8666
gm20390,440.9145
gm20391,0.0
gm20392,0.0
gm20396,0.0
gm20397,0.0
gm20399,0.0
gm2040,0.0
gm20401,0.0
gm20403,2.96621
gm20409,0.0
gm20414,0.0
gm20415,0.0
gm2042,0.0
gm20422,0.169511
gm20425,0.0932205
gm20426,0.055589
gm20428,0.0
gm20430,1.51507
gm20431,15.17115
gm20432,0.0
gm20438,0.08314049999999999
gm20441,0.0
gm20445,0.0
gm20447,0.0
gm20449,0.111895
gm20450,0.0
gm20451,0.0
gm20452,0.0
gm20453,0.0
gm20454,0.0
gm20458,7.901210000000001
gm20462,0.0
gm20472,2.43193
gm20473,0.0
gm20474,0.5173314999999999
gm20477,0.0
gm20479,0.352375
gm2048,0.0
gm20480,0.0
gm20481,0.0
gm20482,0.249191
gm20486,0.0
gm20489,0.0
gm20491,0.0
gm20493,0.5768765
gm20495,0.0
gm20498,70.0962286
gm20503,2.05572
gm20509,0.01519
gm20517,1.79988425
gm20518,0.2539865
gm20519,0.0
gm20521,1.57234
gm20523,0.0
gm20525,0.0
gm20526,0.0
gm2053,0.06330740000000001
gm20530,0.0
gm20532,0.0
gm20534,0.0
gm20537,0.6030979999999999
gm20538,0.613504
gm20541,1.21129
gm20542,0.0
gm20543,0.0
gm20545,0.600061
gm20547,0.0
gm20549,0.0
gm20553,0.045596050000000006
gm2056,0.0
gm20561,0.0
gm20564,0.0
gm20568,0.77284
gm20574,0.01637945
gm2058,0.0
gm20586,0.0
gm20587,0.0
gm20589,0.1200855
gm2059,0.0
gm20594,213.583
gm20604,16.9208
gm20605,1.8304049999999998
gm20612,0.0
gm20613,0.0
gm20614,0.0
gm20615,0.0
gm20620,0.922719
gm20630,0.0
gm20637,0.528302
gm20648,0.0
gm20651,0.0
gm20656,0.0
gm20657,0.968093
gm2066,0.0
gm20660,0.0
gm20661,0.0257968
gm20662,0.1916395
gm20671,0.0
gm20672,0.0
gm20673,0.04961895
gm20674,0.0
gm20679,0.0
gm20683,0.7380964999999999
gm20689,4.023645
gm20690,0.0
gm20691,0.0
gm20693,0.0
gm20694,0.0
gm20695,0.6098155000000001
gm20696,0.0340667
gm20701,0.0
gm20702,0.0
gm20706,0.0
gm20708,0.06889595
gm2071,0.0
gm20715,0.00280481
gm20716,32.5747
gm20718,0.0
gm20721,12.6561
gm20730,0.0
gm20734,0.0
gm20736,0.0
gm20737,0.0
gm20738,0.0
gm20741,0.0
gm20747,0.0
gm20749,0.0
gm2075,0.0
gm2076,0.01888195
gm20760,0.262045
gm20763,0.0770607
gm20765,0.031367935
gm20767,0.0
gm20768,0.594472
gm20769,0.0
gm2077,0.0
gm20770,0.0
gm20772,0.0
gm20773,0.0
gm20775,0.0
gm20776,0.0
gm20777,0.0
gm20778,0.027371350000000003
gm20781,0.0
gm20784,0.66061
gm20786,0.227452
gm20788,0.0
gm20789,0.0
gm20791,0.0
gm20792,0.0
gm20793,0.0
gm20794,0.0
gm20795,0.0
gm20796,0.04807075
gm20797,0.0
gm20798,0.0
gm20799,0.0
gm2080,0.0
gm20800,0.0
gm20801,0.0
gm20802,0.0
gm20803,0.0
gm20804,0.0
gm20805,0.0
gm20806,0.0
gm20807,0.0
gm20808,0.0
gm20809,0.0
gm20810,0.0
gm20811,0.0
gm20812,0.0
gm20813,0.0
gm20814,0.0
gm20815,0.0
gm20816,0.0
gm20817,0.0
gm20818,0.0
gm20819,0.0
gm20820,0.0
gm20821,0.0
gm20822,0.0
gm20823,0.0
gm20824,0.0
gm20825,0.0
gm20826,0.0
gm20827,0.0
gm20828,0.0
gm20830,0.0
gm20831,0.0
gm20832,0.0
gm20833,0.0
gm20834,0.0
gm20835,0.0
gm20836,0.0
gm20837,0.0
gm20838,0.0
gm20840,0.0
gm20841,0.0
gm20842,0.0
gm20843,0.0
gm20844,0.0
gm20846,0.0
gm20847,0.0
gm20848,0.0
gm20849,0.0
gm20850,0.0
gm20851,0.0
gm20852,0.0
gm20853,0.0
gm20854,0.0
gm20855,0.0
gm20856,0.0
gm20857,0.0
gm20858,0.0
gm20859,0.0
gm20860,0.0
gm20861,0.0
gm20862,0.0
gm20863,0.0
gm20864,0.0
gm20865,0.0
gm20866,0.0
gm20867,0.0
gm20868,0.0
gm20869,0.0
gm20870,0.0
gm20871,0.0
gm20873,0.0
gm20874,0.0
gm20877,0.0
gm20878,0.5315633000000001
gm20879,0.0
gm20880,0.0
gm20881,0.0
gm20882,0.0
gm20883,0.0
gm20884,0.0
gm20885,0.0
gm20886,0.0
gm20887,0.0
gm20888,0.0
gm20889,0.0
gm2089,0.0
gm20890,0.0
gm20891,0.0
gm20892,0.0
gm20893,0.0
gm20894,0.0
gm20895,0.0
gm20896,0.0
gm20897,0.0
gm20898,0.0
gm20900,2.88436
gm20901,0.0
gm20902,0.0
gm20903,0.0
gm20904,0.0
gm20905,0.0
gm20906,0.0
gm20907,0.0
gm20908,0.0
gm20909,0.0
gm20910,0.0
gm20911,0.0
gm20912,0.0
gm20913,0.0
gm20914,0.0
gm20915,0.0
gm20916,0.0
gm20917,0.0
gm20918,0.0
gm20919,0.0
gm2092,0.0
gm20920,0.0
gm20921,0.0
gm20922,0.0
gm20923,0.0
gm20924,0.0
gm20925,0.0
gm20926,0.0
gm20927,0.0
gm20928,0.0
gm20929,0.0
gm20930,0.0
gm20931,0.0
gm20932,0.0
gm20933,0.0
gm20934,0.0
gm20935,0.0
gm20936,0.0
gm20937,0.0
gm20940,0.0
gm20942,0.0
gm20945,0.0
gm20946,0.0
gm20948,0.0
gm20949,0.192164
gm20953,0.05977730000000001
gm20954,0.0
gm2098,0.07365122
gm2099,0.0318193
gm20997,0.0
gm21006,0.0
gm21007,0.0
gm21009,0.00807885
gm21010,0.0
gm21013,0.0
gm21021,0.0
gm21026,0.09372625
gm21027,0.0
gm21028,3.09409
gm21032,0.0
gm21033,0.0
gm21034,0.0
gm21035,0.0
gm21036,0.0
gm21037,0.0
gm21038,0.0
gm21039,0.0
gm21040,0.03265955
gm21041,0.0
gm21043,0.0
gm21045,0.0
gm21048,0.0
gm21049,0.0
gm21050,0.0
gm21051,0.0
gm21054,0.0
gm21056,0.08367905
gm21060,17.9064
gm21063,0.0
gm21064,0.0
gm21065,0.0
gm21070,0.0
gm21076,0.0
gm2108,0.0
gm21083,0.0
gm21088,0.0
gm21089,0.0
gm21092,2.9357599999999997
gm21093,0.003941265
gm21094,0.0
gm21095,0.0
gm21103,0.0
gm21111,0.0
gm21112,0.0
gm21114,0.0
gm21115,0.0
gm21117,0.0
gm21118,0.0
gm21119,0.0
gm21122,0.0
gm21127,0.0
gm21129,0.0
gm21135,0.0
gm21136,0.0
gm21139,2.67057e-08
gm21142,0.0
gm21147,1.9912700000000001e-10
gm21149,0.0
gm2115,12.560573000000002
gm21151,0.0
gm21152,0.0
gm21155,0.0
gm21156,0.04204915
gm21160,0.0
gm21162,0.0
gm21163,0.0
gm21168,0.10590350000000001
gm21170,0.0
gm21171,0.0
gm21173,0.0
gm21178,1.2147709999999998
gm21180,0.0
gm21181,0.0
gm21182,1.198505
gm21184,0.0
gm21188,0.029226099999999998
gm21190,0.0
gm21191,0.0
gm21198,0.0
gm21201,0.0
gm21209,0.0
gm2123,0.00452936
gm21232,0.0
gm21241,0.0
gm21242,0.0
gm21244,0.681469
gm21245,0.0
gm21247,0.0
gm21248,0.0
gm21249,0.0
gm21256,0.0
gm21257,0.0
gm21258,0.0
gm21268,0.0
gm21271,0.0
gm21275,0.0
gm21276,0.0
gm2128,0.0
gm21281,0.0
gm21282,0.0
gm21285,0.0
gm21286,0.0
gm21287,0.0
gm21292,0.0
gm21293,0.001890485
gm21294,0.0
gm21297,1.5249700000000002
gm21301,0.0
gm21302,0.0
gm21304,0.001890485
gm21308,0.0
gm21310,0.0
gm21312,0.031367935
gm21316,0.0
gm21317,0.0
gm21319,0.12254595
gm21321,0.32555100000000003
gm21330,0.0
gm21333,0.0
gm21340,0.0
gm21344,0.0
gm21350,0.0
gm21358,0.00814105
gm21362,0.0
gm21366,0.0
gm21370,0.0
gm21378,0.66061
gm21380,0.0
gm21387,0.0
gm2139,0.0
gm21392,0.0
gm21394,0.0
gm21396,0.0
gm21399,0.802244
gm2140,0.101474
gm21405,0.0
gm21409,0.0
gm21411,0.0914715
gm21412,0.0
gm2142,0.0
gm21425,0.0
gm21427,0.0
gm21430,0.0
gm21435,0.0
gm21440,0.0
gm21443,0.0
gm21451,0.364426
gm21454,0.0
gm21461,0.0
gm21462,0.0
gm21469,0.0
gm2147,0.0293065
gm21470,0.0
gm21476,0.0
gm21477,0.0
gm21488,0.0
gm21489,0.0
gm21497,0.0
gm2150,0.0
gm21506,0.0
gm21518,0.0
gm21524,0.0
gm21530,0.0
gm21541,0.0
gm21542,0.0
gm21559,0.0
gm21560,0.0623221
gm21569,0.0
gm2157,0.155345
gm21573,0.0
gm21577,0.0
gm21586,0.0
gm21596,195.5765
gm21614,0.0
gm21616,0.0
gm21617,0.0
gm21627,0.0
gm2163,0.129528
gm21631,0.0495732
gm21634,0.0
gm21637,0.0
gm21638,0.0
gm21642,0.0
gm21647,0.0
gm21650,0.0
gm21654,0.0
gm21658,0.0
gm21660,0.0
gm21661,0.0
gm21663,0.0406986
gm21671,0.05506775
gm21672,0.0
gm21673,0.0
gm21677,0.0550352
gm21678,0.0
gm21679,0.0
gm21680,0.18273
gm21683,0.0
gm21693,0.0
gm21698,0.28262164999999995
gm21704,0.0
gm21708,0.0550352
gm21715,0.0
gm21717,0.0
gm21719,0.0
gm21720,0.0
gm21721,0.0
gm21722,0.0
gm21724,0.0
gm21725,0.0
gm21726,0.0
gm21728,0.0
gm21729,0.0
gm21731,0.0
gm21732,0.0
gm21733,0.0
gm21734,0.0
gm21735,0.0
gm21736,0.0
gm21737,0.0
gm21738,0.0
gm21739,0.0
gm2174,0.23566149999999997
gm21740,0.0
gm21741,0.0
gm21742,3.81428
gm21744,0.0
gm21745,0.0
gm21746,0.0
gm21748,2.32318
gm21749,0.0
gm21750,0.368614
gm21751,0.0
gm21752,0.0
gm21753,0.0
gm21754,0.0
gm21755,0.0
gm21756,0.0
gm21757,0.0
gm21758,0.0
gm21759,0.007297
gm21760,0.0
gm21761,0.056600800000000014
gm21762,0.0
gm21763,0.0
gm21764,0.0
gm21765,0.0
gm21766,0.0
gm21767,0.0
gm21768,0.0
gm21769,0.0
gm21771,0.0
gm21772,0.0
gm21773,0.0
gm21774,0.0
gm21775,0.0
gm21776,0.0
gm21777,0.0
gm21778,0.05428195
gm21779,0.0
gm2178,0.0
gm21782,0.0
gm21783,0.0
gm21784,0.0
gm21785,0.0
gm21787,0.0
gm21788,0.0
gm21789,0.0
gm21790,0.0
gm21791,0.0
gm21792,0.0
gm21794,0.0
gm21795,0.0
gm21796,0.0
gm21797,0.0
gm21798,0.6569689999999999
gm21799,0.0
gm21800,0.0
gm21802,0.0
gm21803,0.0
gm21804,0.0
gm21805,0.0
gm21806,0.0
gm21808,0.0
gm21810,0.0
gm21811,16.35285
gm21812,0.0
gm21813,0.0
gm21815,0.0
gm21818,0.0
gm21819,0.0
gm2182,0.0
gm21820,0.0
gm21822,0.0
gm21823,0.0
gm21824,0.0
gm21825,0.0
gm21826,0.0
gm21827,0.0
gm21828,0.0
gm21829,0.0
gm21830,0.0
gm21832,0.0
gm21833,0.045123800000000006
gm21834,0.0
gm21835,0.0
gm21836,0.0
gm21837,0.0
gm21838,0.0
gm21839,0.0
gm21840,0.0
gm21841,0.0
gm21843,0.0
gm21845,0.0
gm21848,0.0
gm21849,0.0
gm21850,0.0
gm21851,0.0
gm21852,0.0
gm21853,0.0
gm21854,0.06415615
gm21855,0.0
gm21856,0.0
gm21858,0.0
gm21860,2.32318
gm21861,0.0
gm21862,0.0
gm21863,0.0
gm21864,0.0
gm21865,0.0
gm21866,0.0
gm21867,0.0
gm21868,0.0
gm21869,0.0
gm21870,0.0
gm21871,0.0
gm21872,0.0
gm21873,0.0
gm21874,0.0
gm21875,0.0
gm21876,0.0
gm21877,0.0
gm21878,0.0
gm21879,0.0
gm21880,0.0
gm21881,0.0
gm21882,0.0
gm21883,0.0
gm21885,0.0
gm21886,0.0
gm21887,250.83472000000003
gm21889,0.0
gm2189,0.0
gm21890,0.0
gm21891,0.0
gm21892,0.0
gm21893,0.0
gm21894,0.0
gm21895,0.0
gm21896,0.0
gm21897,1.22045
gm21898,0.0
gm21899,0.0
gm21900,0.0
gm21901,0.0
gm21902,0.0
gm21903,0.0
gm21904,0.0
gm21905,0.0
gm21906,0.0
gm21907,0.0
gm21908,0.0
gm21909,0.0
gm21910,0.0
gm21912,0.0
gm21913,0.0
gm21915,0.0
gm21918,0.0
gm21919,0.0
gm21920,0.0
gm21921,0.0
gm21922,0.0
gm21923,0.0
gm21924,0.0
gm21926,38.28613
gm21930,0.0
gm21936,0.0
gm21937,0.0
gm21939,0.0
gm21940,0.0
gm21941,0.472487
gm21943,0.0
gm21953,0.0
gm21954,0.0
gm21956,0.0101609
gm21957,0.0
gm21958,0.6498005
gm21959,0.0
gm21960,1.16727
gm21961,8.653780000000001
gm21962,2.77795e-08
gm21963,0.0
gm21964,0.0
gm21965,0.0
gm21969,0.0122582
gm21970,0.0
gm21972,1.46626
gm21973,0.0
gm21974,0.089781
gm21976,0.0353524
gm21977,0.0056413999999999995
gm21978,0.0
gm21979,0.0
gm21981,1.8000049999999999
gm21983,0.30509200000000003
gm21985,0.0412223
gm21987,0.230255
gm21988,15.5536
gm2199,0.0
gm21990,0.0
gm21991,0.0
gm21992,29.181572
gm21994,3.150465
gm21996,0.0
gm21998,0.0
gm21999,0.0
gm2203,0.0
gm2213,0.240866
gm2214,0.0
gm2221,0.0
gm2223,3.5980550000000004
gm2225,0.879517
gm2229,0.0
gm2231,0.0
gm2237,2.00012
gm2244,0.0466911
gm2253,0.371184
gm2260,13.8142
gm2267,0.0
gm2272,0.0
gm2274,0.0
gm2287,0.0313891
gm2288,0.0
gm2308,1.55733
gm2310,0.0
gm2314,0.0
gm2316,0.256924
gm2318,0.0
gm232,0.005196149999999999
gm2324,0.0
gm2325,0.0
gm2328,0.0
gm2333,0.0
gm2343,0.0
gm2345,0.0
gm2348,0.0
gm2349,0.0
gm2361,0.0
gm2367,0.394826
gm2381,0.6442180000000001
gm2383,0.17974800000000002
gm2387,0.605368
gm2389,0.0
gm2395,0.0507175
gm2398,0.240214
gm2399,16.52881
gm2404,0.018319099999999998
gm2412,2.482415e-06
gm2420,0.23824605
gm2423,0.112275
gm2427,1.584225
gm2429,0.0
gm2431,0.0
gm2436,4.81784
gm2445,1.5054299999999998
gm2446,4.56307
gm2448,0.07556569999999999
gm2451,0.415751
gm2467,0.0897034
gm2474,0.0
gm2477,0.0
gm2492,0.0
gm2495,0.0
gm2497,0.0
gm2505,0.0
gm2517,0.0
gm2522,0.0
gm2531,0.0
gm2534,0.0
gm2539,0.583236
gm2541,22.98935
gm2544,0.0
gm2546,0.711249
gm2553,0.0
gm2559,0.0
gm2564,0.0
gm2566,0.0
gm2568,0.012271700000000002
gm2573,0.0920735
gm2574,0.455486
gm2581,0.0
gm2594,0.0090822
gm2602,0.0
gm2606,1.52067
gm2607,0.258278
gm2611,0.0
gm2614,0.615848
gm2617,0.0
gm2619,0.0
gm2622,5.04164e-08
gm2623,0.1085835
gm2628,0.3068085
gm2638,0.0
gm2639,0.0
